Source,Destination,Weight
C0030193,C0221423,113.0
C0030193,C0042963,30.0
C0030193,C0231218,134.0
C0030193,C0497406,17.0
C0030193,C0020175,11.0
C0030193,C0278148,9.0
C0030193,C2242996,59.0
C0030193,C0239266,5.0
C0030193,C0239589,2.0
C0030193,C0231528,27.0
C0030193,C0278144,11.0
C0030193,C0239667,2.0
C0030193,C0455270,56.0
C0030193,C0028643,42.0
C0030193,C0857073,1.0
C0030193,C0751372,26.0
C0030193,C2129214,5.0
C0030193,C0151825,8.0
C0030193,C0009806,47.0
C0030193,C0857027,8.0
C0030193,C1291077,46.0
C0030193,C1579931,20.0
C0030193,C0039070,28.0
C0030193,C0221232,1.0
C0030193,C0270996,2.0
C0030193,C0015230,57.0
C0030193,C3714552,74.0
C0030193,C0028084,23.0
C0030193,C0151908,3.0
C0030193,C0220870,14.0
C0030193,C0518214,9.0
C0030193,C0948786,1.0
C0030193,C0849640,1.0
C0030193,C0239313,1.0
C0030193,C0036572,39.0
C0030193,C0008031,33.0
C0030193,C0795691,7.0
C0030193,C0231617,29.0
C0030193,C0040822,42.0
C0030193,C0235004,6.0
C0030193,C0679309,2.0
C0030193,C0027769,25.0
C0030193,C0235309,9.0
C0030193,C0011991,40.0
C0030193,C0741585,14.0
C0030193,C0857257,1.0
C0030193,C0240382,2.0
C0030193,C0848168,4.0
C0030193,C0013404,30.0
C0030193,C0037088,34.0
C0030193,C0277823,2.0
C0030193,C0026821,44.0
C0030193,C0036396,21.0
C0030193,C0236040,5.0
C0030193,C0221100,1.0
C0030193,C0085593,11.0
C0030193,C0917801,7.0
C0030193,C0683369,37.0
C0030193,C0086132,1.0
C0030193,C0458118,1.0
C0030193,C0278141,18.0
C0030193,C0235318,2.0
C0030193,C0085624,81.0
C0030193,C0542476,2.0
C0030193,C0037011,11.0
C0030193,C0577573,9.0
C0030193,C0004604,80.0
C0030193,C0241705,2.0
C0030193,C0857516,1.0
C0030193,C0000737,18.0
C0030193,C0032781,2.0
C0030193,C0003862,28.0
C0030193,C3257803,1.0
C0030193,C0401149,2.0
C0030193,C0850045,3.0
C0030193,C0234369,4.0
C0030193,C0235240,1.0
C0030193,C0042571,7.0
C0030193,C0600142,5.0
C0030193,C0344232,8.0
C0030193,C0028081,7.0
C0030193,C0027424,6.0
C0030193,C0522251,3.0
C0030193,C0848633,5.0
C0030193,C0232471,4.0
C0030193,C0023380,14.0
C0030193,C0700590,1.0
C0030193,C1260880,4.0
C0030193,C0150055,23.0
C0030193,C0016512,13.0
C0030193,C0235129,6.0
C0030193,C0231749,9.0
C0030193,C1446787,16.0
C0030193,C0023222,26.0
C0030193,C0040460,8.0
C0030193,C0007859,22.0
C0030193,C1579838,1.0
C0030193,C0242429,21.0
C0030193,C0235031,1.0
C0030193,C0751295,4.0
C0030193,C0849852,1.0
C0030193,C0024031,18.0
C0030193,C0234230,19.0
C0030193,C0596601,22.0
C0030193,C1443924,1.0
C0030193,C0014724,22.0
C0030193,C0019209,2.0
C0030193,C0748706,36.0
C0030193,C1321898,11.0
C0030193,C0520962,3.0
C0030193,C3839047,1.0
C0030193,C2004489,1.0
C0030193,C0302539,14.0
C0030193,C0344375,8.0
C0030193,C1517205,27.0
C0030193,C0010200,35.0
C0030193,C0037763,35.0
C0030193,C0438716,5.0
C0030193,C2364135,1.0
C0030193,C0392171,8.0
C0030193,C0039591,9.0
C0030193,C0677500,17.0
C0030193,C0238637,1.0
C0030193,C0848338,1.0
C0030193,C0857160,1.0
C0030193,C0234229,7.0
C0030193,C0241745,2.0
C0030193,C0549391,1.0
C0030193,C0016382,14.0
C0030193,C0857245,1.0
C0030193,C0241039,6.0
C0030193,C0312414,5.0
C0030193,C0278145,25.0
C0030193,C0566948,1.0
C0030193,C0423736,1.0
C0030193,C0013395,7.0
C0030193,C0018834,20.0
C0030193,C0232292,5.0
C0030193,C0043144,5.0
C0030193,C0744318,2.0
C0030193,C0849959,2.0
C0030193,C0024902,9.0
C0030193,C1321587,13.0
C0030193,C0016204,16.0
C0030193,C3640014,2.0
C0030193,C0281856,5.0
C0030193,C0235108,12.0
C0030193,C0151786,4.0
C0030193,C0439053,1.0
C0030193,C0848290,3.0
C0030193,C0563277,2.0
C0030193,C0574068,9.0
C0030193,C0851121,2.0
C0030193,C0239377,10.0
C0030193,C0392678,2.0
C0030193,C0849850,1.0
C0030193,C0948094,2.0
C0030193,C0425449,3.0
C0030193,C0238741,4.0
C0030193,C0232487,1.0
C0030193,C2957106,7.0
C0030193,C0238740,6.0
C0030193,C0238995,2.0
C0030193,C3257980,2.0
C0030193,C0558489,6.0
C0030193,C0857030,1.0
C0030193,C0549343,2.0
C0030193,C0858665,2.0
C0030193,C0423571,4.0
C0030193,C0235710,3.0
C0030193,C0563275,2.0
C0030193,C0564820,4.0
C0030193,C0030794,14.0
C0030193,C0232492,8.0
C0030193,C0238552,1.0
C0030193,C0019559,15.0
C0030193,C0240211,1.0
C0030193,C0578687,2.0
C0030193,C1282310,3.0
C0030193,C0149738,2.0
C0030193,C0085631,6.0
C0030193,C0425481,1.0
C0030193,C0278007,2.0
C0030193,C0541976,2.0
C0030193,C0221785,8.0
C0030193,C0235716,1.0
C0030193,C0085636,3.0
C0030193,C0005904,1.0
C0030193,C0877716,2.0
C0030193,C0162298,2.0
C0030193,C0751559,2.0
C0030193,C0575090,3.0
C0030193,C0423673,2.0
C0030193,C4042866,3.0
C0030193,C0239511,1.0
C0030193,C0221758,4.0
C0030193,C0427008,16.0
C0030193,C0541828,2.0
C0030193,C0151315,6.0
C0030193,C0015468,10.0
C0030193,C0522359,2.0
C0030193,C0278146,13.0
C0030193,C0848220,1.0
C0030193,C0700153,2.0
C0030193,C0178310,1.0
C0030193,C0221170,23.0
C0030193,C0241898,1.0
C0030193,C0006625,5.0
C0030193,C0231772,2.0
C0030193,C0233488,3.0
C0030193,C0564823,4.0
C0030193,C0426636,1.0
C0030193,C0239724,1.0
C0030193,C0239649,3.0
C0030193,C0455770,2.0
C0030193,C0231217,2.0
C0030193,C0549248,2.0
C0030193,C0241374,3.0
C0030193,C0231710,3.0
C0030193,C0278139,3.0
C0030193,C1096717,1.0
C0030193,C0184567,7.0
C0030193,C0239832,1.0
C0030193,C0564821,3.0
C0030193,C0030196,1.0
C0030193,C0563278,2.0
C0030193,C0741426,2.0
C0030193,C0312422,2.0
C0030193,C0152149,3.0
C0030193,C0236082,2.0
C0030193,C0849668,1.0
C0030193,C0234254,5.0
C0030193,C0521516,1.0
C0030193,C0742339,1.0
C0030193,C0581879,2.0
C0030193,C0234253,3.0
C0030193,C0240327,3.0
C0030193,C0239833,7.0
C0030193,C0234255,7.0
C0030193,C0587054,2.0
C0030193,C0239886,2.0
C0030193,C0235239,1.0
C0030193,C0812426,5.0
C0030193,C2203300,1.0
C0030193,C0740418,2.0
C0030193,C0848283,3.0
C0030193,C0151827,3.0
C0030193,C0427086,4.0
C0030193,C0234250,3.0
C0030193,C0858708,2.0
C0030193,C0424489,2.0
C0030193,C0848641,1.0
C0030193,C0849963,1.0
C0030193,C0497481,1.0
C0030193,C1377828,2.0
C0030193,C2202100,3.0
C0030193,C0423693,4.0
C0030193,C2141922,4.0
C0030193,C2202235,1.0
C0030193,C0239783,8.0
C0030193,C0741396,1.0
C0030193,C0427149,2.0
C0030193,C0581394,2.0
C0030193,C0857051,1.0
C0030193,C0085635,3.0
C0030193,C0282005,2.0
C0030193,C2188199,1.0
C0030193,C0270697,1.0
C0030193,C0235283,2.0
C0030193,C1384493,1.0
C0030193,C0034642,4.0
C0030193,C0850674,2.0
C0030193,C0241057,3.0
C0030193,C0558920,1.0
C0030193,C0423628,2.0
C0030193,C0476227,1.0
C0030193,C0027498,2.0
C0030193,C0240007,1.0
C0030193,C0221161,1.0
C0030193,C0152031,2.0
C0030193,C0863085,1.0
C0030193,C0235299,1.0
C0030193,C0242030,1.0
C0030193,C0271188,1.0
C0030193,C0231780,8.0
C0030193,C0087169,1.0
C0030193,C0037317,3.0
C0030193,C0231655,4.0
C0030193,C3640015,1.0
C0030193,C0476288,2.0
C0030193,C0848241,1.0
C0030193,C0850630,5.0
C0030193,C0858666,1.0
C0030193,C0839480,1.0
C0030193,C0439814,3.0
C0030193,C0023218,4.0
C0030193,C0850149,3.0
C0030193,C0857126,1.0
C0030193,C0749874,1.0
C0030193,C0857233,3.0
C0030193,C0578454,2.0
C0030193,C0015644,7.0
C0030193,C0239739,4.0
C0030193,C0235267,1.0
C0030193,C0849970,1.0
C0030193,C0232849,5.0
C0030193,C0235150,3.0
C0030193,C0016199,3.0
C0030193,C0423729,1.0
C0030193,C0547005,2.0
C0030193,C0458109,2.0
C0030193,C0159028,2.0
C0030193,C3665346,2.0
C0030193,C0423618,2.0
C0030193,C0858898,1.0
C0030193,C0221776,1.0
C0030193,C0848277,1.0
C0030193,C0241040,2.0
C0030193,C0239836,1.0
C0030193,C2896456,2.0
C0030193,C1096081,1.0
C0030193,C0578046,1.0
C0030193,C3640008,2.0
C0030193,C0476270,1.0
C0030193,C0423636,2.0
C0030193,C0151826,1.0
C0030193,C0019825,1.0
C0030193,C0553713,2.0
C0030193,C0426484,3.0
C0030193,C0558148,3.0
C0030193,C2032351,2.0
C0030193,C1704276,4.0
C0030193,C0003126,1.0
C0030193,C0949445,1.0
C0030193,C0746674,1.0
C0030193,C0795701,1.0
C0030193,C2169806,1.0
C0030193,C0495682,1.0
C0030193,C0026838,1.0
C0030193,C0238656,5.0
C0030193,C1705500,1.0
C0030193,C0009269,1.0
C0030193,C0013428,3.0
C0030193,C0239431,1.0
C0030193,C0559687,1.0
C0030193,C0027796,3.0
C0030193,C0858722,1.0
C0030193,C0423572,1.0
C0030193,C0578050,1.0
C0030193,C0239772,3.0
C0030193,C0847554,4.0
C0030193,C0746683,1.0
C0030193,C0426359,1.0
C0030193,C0152029,1.0
C0030193,C0422833,1.0
C0030193,C0586407,1.0
C0030193,C0241165,1.0
C0030193,C0521668,1.0
C0030193,C0423732,1.0
C0030193,C0426601,1.0
C0030193,C0017672,4.0
C0030193,C0241426,1.0
C0030193,C0154729,1.0
C0030193,C0404484,2.0
C0030193,C0235706,1.0
C0030193,C0240717,2.0
C0030193,C0232495,3.0
C0030193,C0700184,1.0
C0030193,C1744601,1.0
C0030193,C0549299,3.0
C0030193,C0240129,1.0
C0030193,C0034886,3.0
C0030193,C0853946,2.0
C0030193,C0151830,3.0
C0030193,C0232861,1.0
C0030193,C3640009,1.0
C0030193,C0877113,1.0
C0030193,C0234244,1.0
C0030193,C0341742,1.0
C0030193,C0026837,1.0
C0030193,C0278107,1.0
C0030193,C0849791,1.0
C0030193,C0564822,2.0
C0030193,C0751725,1.0
C0030193,C0332601,1.0
C0030193,C0521592,1.0
C0030193,C2220248,1.0
C0030193,C0849911,1.0
C0030193,C0877717,1.0
C0030193,C0240557,1.0
C0030193,C0233762,1.0
C0030193,C0333252,1.0
C0030193,C0238973,2.0
C0030193,C0240941,1.0
C0030193,C0751492,1.0
C0030193,C1998435,1.0
C0030193,C0423634,1.0
C0030193,C2032146,1.0
C0030193,C0426649,1.0
C0030193,C0240940,1.0
C0030193,C0476289,2.0
C0030193,C0232517,2.0
C0030193,C2228803,1.0
C0030193,C0555975,1.0
C0030193,C0850758,2.0
C0030193,C0019079,1.0
C0030193,C0235524,2.0
C0030193,C0858968,1.0
C0030193,C2945698,1.0
C0030193,C0857177,2.0
C0030193,C0241416,1.0
C0030193,C0497293,1.0
C0030193,C0235160,1.0
C0030193,C0240564,1.0
C0030193,C0857071,1.0
C0030193,C0857062,1.0
C0030193,C0234532,1.0
C0030193,C0009193,1.0
C0030193,C0241050,1.0
C0030193,C0581297,1.0
C0030193,C0578451,1.0
C0030193,C2220048,1.0
C0030193,C0240812,1.0
C0030193,C0426390,1.0
C0030193,C3670794,1.0
C0030193,C0312416,1.0
C0030193,C0020429,1.0
C0030193,C0085619,1.0
C0030193,C0025587,1.0
C0030193,C2016977,1.0
C0030193,C0857180,1.0
C0030193,C0577560,1.0
C0030193,C0838224,1.0
C0030193,C0423773,1.0
C0030193,C0581909,1.0
C0030193,C0578994,1.0
C0030193,C0948775,1.0
C0030193,C0030201,1.0
C0030193,C0522071,1.0
C0232431,C0012833,1.0
C0232431,C0018681,2.0
C0232431,C0027497,1.0
C0232431,C0042963,2.0
C0232431,C0231218,2.0
C0232431,C0231528,1.0
C0232431,C0009806,1.0
C0232431,C0039070,1.0
C0232431,C3714552,2.0
C0232431,C0028084,1.0
C0232431,C0011991,2.0
C0232431,C0221100,1.0
C0232431,C0085593,3.0
C0232431,C0683369,1.0
C0232431,C0004604,1.0
C0232431,C0028081,1.0
C0232431,C0302539,1.0
C0232431,C0235150,1.0
C0013456,C0236000,3.0
C0013456,C0234238,3.0
C0013456,C0012833,3.0
C0013456,C0018681,7.0
C0013456,C0392674,1.0
C0013456,C0027497,1.0
C0013456,C0476206,1.0
C0013456,C0221423,3.0
C0013456,C0231218,3.0
C0013456,C2242996,3.0
C0013456,C0239266,1.0
C0013456,C0231528,1.0
C0013456,C0278144,1.0
C0013456,C0455270,1.0
C0013456,C0028643,1.0
C0013456,C0751372,2.0
C0013456,C0009806,1.0
C0013456,C1579931,2.0
C0013456,C0039070,1.0
C0013456,C0015230,6.0
C0013456,C3714552,2.0
C0013456,C0028084,1.0
C0013456,C0008031,1.0
C0013456,C0795691,1.0
C0013456,C0231617,2.0
C0013456,C0040822,1.0
C0013456,C0027769,1.0
C0013456,C0011991,1.0
C0013456,C0741585,2.0
C0013456,C0013404,1.0
C0013456,C0683369,1.0
C0013456,C0085624,3.0
C0013456,C0004604,1.0
C0013456,C0042571,1.0
C0013456,C0028081,1.0
C0013456,C1260880,1.0
C0013456,C0023222,1.0
C0013456,C0040460,1.0
C0013456,C0007859,2.0
C0013456,C0242429,3.0
C0013456,C0234230,1.0
C0013456,C0014724,1.0
C0013456,C0748706,2.0
C0013456,C0344375,1.0
C0013456,C1517205,2.0
C0013456,C0010200,3.0
C0013456,C0037763,1.0
C0013456,C0278145,2.0
C0013456,C0392678,1.0
C0013456,C0425449,1.0
C0013456,C1282310,1.0
C0013456,C0221785,1.0
C0013456,C0015468,2.0
C0013456,C0522359,1.0
C0013456,C0278146,1.0
C0013456,C0178310,1.0
C0013456,C0221170,1.0
C0013456,C0312422,1.0
C0013456,C0151827,2.0
C0013456,C0439814,1.0
C0013456,C0578454,1.0
C0013456,C0239836,1.0
C0013456,C0559687,1.0
C0013456,C0027796,1.0
C0013456,C0847554,1.0
C0013456,C0426601,1.0
C0013456,C0017672,2.0
C0013456,C0241426,1.0
C0013456,C0221150,1.0
C0013456,C0849791,1.0
C0013456,C0521592,1.0
C0013456,C0240557,1.0
C0013456,C0037090,1.0
C0236000,C0234238,1.0
C0236000,C0012833,2.0
C0236000,C0018681,2.0
C0236000,C0221423,2.0
C0236000,C0042963,1.0
C0236000,C0231218,2.0
C0236000,C0278148,1.0
C0236000,C2242996,3.0
C0236000,C0455270,2.0
C0236000,C0028643,2.0
C0236000,C0751372,1.0
C0236000,C0015230,3.0
C0236000,C3714552,2.0
C0236000,C0008031,1.0
C0236000,C0235004,1.0
C0236000,C0240382,1.0
C0236000,C0848168,1.0
C0236000,C0013404,1.0
C0236000,C0085624,1.0
C0236000,C0004604,1.0
C0236000,C0003862,3.0
C0236000,C0234369,1.0
C0236000,C0042571,1.0
C0236000,C0023380,1.0
C0236000,C0040460,1.0
C0236000,C0007859,1.0
C0236000,C0748706,1.0
C0236000,C1321898,1.0
C0236000,C0037763,1.0
C0236000,C0438716,1.0
C0236000,C0232292,1.0
C0236000,C1321587,1.0
C0236000,C2957106,1.0
C0236000,C0423571,1.0
C0236000,C0278146,1.0
C0236000,C0239833,1.0
C0236000,C0151827,2.0
C0236000,C0015644,1.0
C0236000,C0239739,1.0
C0236000,C1096081,1.0
C0236000,C0476270,1.0
C0236000,C0027066,1.0
C0236000,C0578050,1.0
C0236000,C0240557,1.0
C0236000,C0238973,1.0
C0234238,C0012833,12.0
C0234238,C0018681,16.0
C0234238,C0392674,9.0
C0234238,C0027497,11.0
C0234238,C0221423,7.0
C0234238,C0042963,4.0
C0234238,C0231218,18.0
C0234238,C0497406,2.0
C0234238,C0278148,1.0
C0234238,C2242996,8.0
C0234238,C0239266,1.0
C0234238,C0239589,1.0
C0234238,C0231528,7.0
C0234238,C0278144,5.0
C0234238,C0455270,9.0
C0234238,C0028643,1.0
C0234238,C0751372,2.0
C0234238,C0151825,1.0
C0234238,C0009806,6.0
C0234238,C0857027,1.0
C0234238,C1291077,7.0
C0234238,C0039070,1.0
C0234238,C0015230,4.0
C0234238,C3714552,5.0
C0234238,C0028084,1.0
C0234238,C0220870,3.0
C0234238,C0036572,4.0
C0234238,C0008031,6.0
C0234238,C0231617,4.0
C0234238,C0040822,6.0
C0234238,C0027769,1.0
C0234238,C0235309,3.0
C0234238,C0011991,9.0
C0234238,C0741585,2.0
C0234238,C0848168,1.0
C0234238,C0013404,1.0
C0234238,C0037088,3.0
C0234238,C0026821,10.0
C0234238,C0036396,2.0
C0234238,C0236040,1.0
C0234238,C0085593,1.0
C0234238,C0917801,1.0
C0234238,C0683369,4.0
C0234238,C0278141,1.0
C0234238,C0085624,7.0
C0234238,C0037011,1.0
C0234238,C0004604,9.0
C0234238,C0241705,1.0
C0234238,C0000737,1.0
C0234238,C0032781,2.0
C0234238,C0003862,5.0
C0234238,C0235234,1.0
C0234238,C0850045,1.0
C0234238,C0234369,2.0
C0234238,C0600142,1.0
C0234238,C0028081,1.0
C0234238,C0027424,1.0
C0234238,C0232471,1.0
C0234238,C0023380,1.0
C0234238,C0016512,1.0
C0234238,C0235129,1.0
C0234238,C0231749,2.0
C0234238,C1446787,6.0
C0234238,C0023222,2.0
C0234238,C0040460,2.0
C0234238,C0007859,3.0
C0234238,C0242429,5.0
C0234238,C0751295,2.0
C0234238,C0024031,4.0
C0234238,C0234230,2.0
C0234238,C0014724,3.0
C0234238,C0748706,5.0
C0234238,C1321898,3.0
C0234238,C0520962,2.0
C0234238,C0302539,2.0
C0234238,C0344375,3.0
C0234238,C1517205,2.0
C0234238,C0010200,3.0
C0234238,C0037763,5.0
C0234238,C2364135,1.0
C0234238,C0392171,1.0
C0234238,C0039591,1.0
C0234238,C0677500,3.0
C0234238,C0016382,1.0
C0234238,C0278145,7.0
C0234238,C0013395,1.0
C0234238,C0018834,3.0
C0234238,C0232292,2.0
C0234238,C0043144,1.0
C0234238,C0849959,1.0
C0234238,C1321587,2.0
C0234238,C0016204,2.0
C0234238,C0281856,1.0
C0234238,C0235108,2.0
C0234238,C0151786,1.0
C0234238,C0439053,1.0
C0234238,C0848290,1.0
C0234238,C0851121,1.0
C0234238,C0239377,2.0
C0234238,C0392678,1.0
C0234238,C0425449,1.0
C0234238,C0238741,1.0
C0234238,C0857030,1.0
C0234238,C0235710,1.0
C0234238,C0030794,5.0
C0234238,C0232492,1.0
C0234238,C0019559,3.0
C0234238,C0578687,1.0
C0234238,C0085631,1.0
C0234238,C0278007,1.0
C0234238,C0221785,1.0
C0234238,C0085636,1.0
C0234238,C0595963,1.0
C0234238,C0162298,1.0
C0234238,C0751559,1.0
C0234238,C0221758,1.0
C0234238,C0427008,3.0
C0234238,C0151315,2.0
C0234238,C0015468,3.0
C0234238,C0522359,1.0
C0234238,C0278146,3.0
C0234238,C0178310,1.0
C0234238,C0221170,10.0
C0234238,C0564823,1.0
C0234238,C0231217,1.0
C0234238,C0184567,1.0
C0234238,C0563278,1.0
C0234238,C0741426,1.0
C0234238,C0312422,1.0
C0234238,C0152149,1.0
C0234238,C0234254,1.0
C0234238,C0239833,1.0
C0234238,C0234255,1.0
C0234238,C0848283,2.0
C0234238,C0151827,1.0
C0234238,C0234250,2.0
C0234238,C0085635,1.0
C0234238,C0034642,2.0
C0234238,C0087169,1.0
C0234238,C0476288,1.0
C0234238,C0850630,1.0
C0234238,C0839480,1.0
C0234238,C0439814,1.0
C0234238,C0424790,1.0
C0234238,C0015644,2.0
C0234238,C0235267,1.0
C0234238,C0235150,1.0
C0234238,C0848720,1.0
C0234238,C0458109,1.0
C0234238,C0423636,1.0
C0234238,C1704276,1.0
C0234238,C0949445,1.0
C0234238,C0027066,1.0
C0234238,C0746674,1.0
C0234238,C0238656,1.0
C0234238,C0423006,1.0
C0234238,C0559687,1.0
C0234238,C0027796,2.0
C0234238,C0847554,1.0
C0234238,C0521668,1.0
C0234238,C0426601,1.0
C0234238,C0017672,2.0
C0234238,C0241426,1.0
C0234238,C0236078,1.0
C0234238,C0549299,1.0
C0234238,C0235162,1.0
C0234238,C2945698,1.0
C0234238,C0235218,1.0
C0234238,C0549209,1.0
C0234238,C0848717,1.0
C0234238,C0240352,1.0
C0234238,C0838224,1.0
C0234238,C0578994,1.0
C0012833,C0018681,39.0
C0012833,C0392674,11.0
C0012833,C0027497,40.0
C0012833,C1442877,1.0
C0012833,C0221423,26.0
C0012833,C0042963,13.0
C0012833,C0231218,22.0
C0012833,C0497406,2.0
C0012833,C0020175,6.0
C0012833,C0278148,1.0
C0012833,C2242996,9.0
C0012833,C0231528,7.0
C0012833,C0278144,1.0
C0012833,C0455270,2.0
C0012833,C0028643,5.0
C0012833,C0857073,1.0
C0012833,C0151825,1.0
C0012833,C0009806,5.0
C0012833,C0857027,6.0
C0012833,C1291077,9.0
C0012833,C1579931,3.0
C0012833,C0039070,17.0
C0012833,C0221232,1.0
C0012833,C0015230,10.0
C0012833,C3714552,28.0
C0012833,C0028084,3.0
C0012833,C0151908,1.0
C0012833,C0220870,19.0
C0012833,C0518214,1.0
C0012833,C0857057,1.0
C0012833,C0849640,1.0
C0012833,C0239313,1.0
C0012833,C0036572,12.0
C0012833,C0008031,7.0
C0012833,C0795691,3.0
C0012833,C0231617,5.0
C0012833,C0040822,4.0
C0012833,C0235004,9.0
C0012833,C0027769,3.0
C0012833,C0235309,6.0
C0012833,C0011991,9.0
C0012833,C0741585,1.0
C0012833,C0013404,10.0
C0012833,C0037088,2.0
C0012833,C0026821,5.0
C0012833,C0085593,1.0
C0012833,C0917801,3.0
C0012833,C0683369,12.0
C0012833,C0086132,1.0
C0012833,C0458118,1.0
C0012833,C0235318,1.0
C0012833,C0085624,8.0
C0012833,C0542476,3.0
C0012833,C0037011,3.0
C0012833,C0577573,1.0
C0012833,C0004604,12.0
C0012833,C0241705,2.0
C0012833,C0000737,3.0
C0012833,C0032781,1.0
C0012833,C0085602,1.0
C0012833,C0003862,12.0
C0012833,C0520963,1.0
C0012833,C3257803,2.0
C0012833,C0235234,1.0
C0012833,C0401149,1.0
C0012833,C0850045,1.0
C0012833,C0234369,2.0
C0012833,C0235240,2.0
C0012833,C0042571,21.0
C0012833,C0600142,6.0
C0012833,C0344232,10.0
C0012833,C0028081,1.0
C0012833,C0027424,1.0
C0012833,C0848633,3.0
C0012833,C0232471,1.0
C0012833,C0023380,4.0
C0012833,C0700590,1.0
C0012833,C1260880,2.0
C0012833,C0235129,1.0
C0012833,C1446787,4.0
C0012833,C0007859,2.0
C0012833,C0242429,5.0
C0012833,C0877197,1.0
C0012833,C1397014,3.0
C0012833,C0024031,5.0
C0012833,C0234230,2.0
C0012833,C0596601,4.0
C0012833,C1443924,1.0
C0012833,C0014724,6.0
C0012833,C0748706,1.0
C0012833,C0302539,5.0
C0012833,C0344375,3.0
C0012833,C1517205,2.0
C0012833,C0010200,4.0
C0012833,C0037763,5.0
C0012833,C0438716,2.0
C0012833,C0392171,3.0
C0012833,C0039591,2.0
C0012833,C0677500,2.0
C0012833,C0857160,1.0
C0012833,C0016382,5.0
C0012833,C0857245,1.0
C0012833,C0278145,3.0
C0012833,C0013395,2.0
C0012833,C0018834,5.0
C0012833,C0232292,6.0
C0012833,C0043144,3.0
C0012833,C0849959,2.0
C0012833,C0024902,1.0
C0012833,C1321587,3.0
C0012833,C0016204,2.0
C0012833,C0281856,1.0
C0012833,C0151786,2.0
C0012833,C0439053,1.0
C0012833,C0239377,2.0
C0012833,C0425449,2.0
C0012833,C0549343,1.0
C0012833,C0858665,2.0
C0012833,C0423571,2.0
C0012833,C0030794,4.0
C0012833,C0019559,3.0
C0012833,C0085631,3.0
C0012833,C0425481,1.0
C0012833,C0278007,2.0
C0012833,C0085636,2.0
C0012833,C0575090,2.0
C0012833,C0427008,1.0
C0012833,C0015468,1.0
C0012833,C0522359,2.0
C0012833,C0278146,3.0
C0012833,C0700153,1.0
C0012833,C0241898,2.0
C0012833,C0564823,1.0
C0012833,C0455770,1.0
C0012833,C0231217,1.0
C0012833,C0278139,1.0
C0012833,C0184567,1.0
C0012833,C0564821,2.0
C0012833,C0312422,2.0
C0012833,C0152149,1.0
C0012833,C0581879,3.0
C0012833,C0240327,2.0
C0012833,C0235239,1.0
C0012833,C2203300,1.0
C0012833,C0151827,1.0
C0012833,C2141922,1.0
C0012833,C0085635,1.0
C0012833,C1306878,1.0
C0012833,C0476288,1.0
C0012833,C0848241,1.0
C0012833,C0850630,1.0
C0012833,C0857126,1.0
C0012833,C0749874,1.0
C0012833,C0857233,1.0
C0012833,C0015644,2.0
C0012833,C0235267,1.0
C0012833,C0232849,1.0
C0012833,C0159028,1.0
C0012833,C3665346,2.0
C0012833,C0522365,4.0
C0012833,C0848277,1.0
C0012833,C0476270,2.0
C0012833,C0423636,1.0
C0012833,C0232602,1.0
C0012833,C1704276,1.0
C0012833,C2370950,1.0
C0012833,C2169806,1.0
C0012833,C0520966,1.0
C0012833,C0026838,1.0
C0012833,C1705500,1.0
C0012833,C0231811,1.0
C0012833,C0423572,1.0
C0012833,C0578050,1.0
C0012833,C0847554,2.0
C0012833,C0426359,1.0
C0012833,C0152029,1.0
C0012833,C0422833,1.0
C0012833,C0586407,1.0
C0012833,C0241165,1.0
C0012833,C0521668,1.0
C0012833,C0017672,1.0
C0012833,C0751725,1.0
C0012833,C0877487,1.0
C0012833,C0235162,1.0
C0012833,C0424068,1.0
C0012833,C0019079,2.0
C0012833,C0743229,1.0
C0012833,C0522179,1.0
C0012833,C0497293,1.0
C0012833,C0240564,1.0
C0012833,C0751534,1.0
C0012833,C0838224,1.0
C0012833,C0578994,1.0
C0018681,C0392674,10.0
C0018681,C0027497,39.0
C0018681,C1442877,1.0
C0018681,C0221423,31.0
C0018681,C0042963,11.0
C0018681,C0231218,34.0
C0018681,C0497406,6.0
C0018681,C0020175,4.0
C0018681,C0278148,4.0
C0018681,C2242996,12.0
C0018681,C0239266,1.0
C0018681,C0231528,13.0
C0018681,C0239667,1.0
C0018681,C0455270,4.0
C0018681,C0028643,5.0
C0018681,C0857073,1.0
C0018681,C0751372,2.0
C0018681,C0151825,1.0
C0018681,C0009806,7.0
C0018681,C0857027,4.0
C0018681,C1291077,7.0
C0018681,C1579931,5.0
C0018681,C0039070,7.0
C0018681,C0221232,1.0
C0018681,C0270996,1.0
C0018681,C0015230,12.0
C0018681,C3714552,28.0
C0018681,C0028084,2.0
C0018681,C0151908,3.0
C0018681,C0220870,10.0
C0018681,C0518214,2.0
C0018681,C0857057,1.0
C0018681,C0849640,1.0
C0018681,C0036572,18.0
C0018681,C0008031,10.0
C0018681,C0795691,2.0
C0018681,C0231617,4.0
C0018681,C0040822,11.0
C0018681,C0235004,7.0
C0018681,C0027769,2.0
C0018681,C0235309,8.0
C0018681,C0011991,6.0
C0018681,C0741585,5.0
C0018681,C0848168,1.0
C0018681,C0013404,8.0
C0018681,C0037088,6.0
C0018681,C0026821,8.0
C0018681,C0221100,1.0
C0018681,C0085593,9.0
C0018681,C0917801,6.0
C0018681,C0683369,12.0
C0018681,C0086132,1.0
C0018681,C0458118,1.0
C0018681,C0235318,1.0
C0018681,C0085624,13.0
C0018681,C0542476,5.0
C0018681,C0037011,4.0
C0018681,C0577573,1.0
