disease,postLink,postHeading,postContent
Sexual Health,https://patient.info/forums/discuss/discharge-804248,Discharge,"Hi! is it normal for me to produce white watery liquid from my vagina? it honestly looks like sperm but i have not had sex in a long time? is it discharge? 2 likes, 6 replies "
Sexual Health,https://patient.info/forums/discuss/are-these-genital-warts--804741,Are these genital warts?,"0 likes, 1 reply "
Sexual Health,https://patient.info/forums/discuss/can-anyone-please-help-i-m-confused-if-this-is-vestibular-papillomatosis-or-hpv--803490,Can anyone please help? I'm confused if this is vestibular papillomatosis or hpv?,"0 likes, 5 replies "
Sexual Health,https://patient.info/forums/discuss/-image-included-yellowish-spots-on-vulva-vestibule-herpes-or-something-else--804955,"(Image included) Yellowish spots on vulva vestibule, herpes or something else?","Vagina was a bit itchy today and has been rather dry lately as well. It's also a bit red. Although at the time of posting it, it feels perfectly fine now after   it. Only explanation I possibly have for the irritation is wearing tight clothes this weekend that definitely rode up on me the entire night (I was extremely drunk) and shaving when my hair was wayyyy to short. But besides that I'm not sure what these spots are. I haven't had penetrative sex, only oral sex from a guy last week. I didn't have any issues then. Kinda scares me because I'm afraid it's herpes! But also I've heard it could be fordyce spots. Honestly not sure.  0 likes, 5 replies "
Sexual Health,https://patient.info/forums/discuss/white-acne-looking-blisters-on-penis-face-and-all-over-body-804891,"White acne-looking blisters on penis, face and all over body","these are also on my torso and legs and are  . Is it  ? 0 likes, 0 replies "
Sexual Health,https://patient.info/forums/discuss/yeast-infection-or-what-801911,Yeast infection or what,"hi i have this white spots on and inside vagina. its very very itchy and its almost 5 6 fays i have this. please let me know what is this 0 likes, 3 replies "
Sexual Health,https://patient.info/forums/discuss/genital-warts-trigger-warning-805025,Genital Warts? Trigger Warning,"I just noticed it around 5 days ago. It hasn't crusted over and it doesn't burn or anything. It's near my perineum and I have to pull back skin to even see it. The only thing that has changed in my life is that I had a surgical abortion about 2.5 weeks ago and I was wearing pads, pantyliners, and diapers daily until the bleeding subsided. This is the only odd part I've seen on my vag. It's just white and looks like I could just pull it right off if I tried. Thanks in advance guys, I have an appointment at the end of this week. 0 likes, 0 replies "
Sexual Health,https://patient.info/forums/discuss/help-are-these-pink-fleshy-lumps-normal-in-my-vagina--805030,Help! Are these pink fleshy lumps normal in my vagina?,"I've just noticed these 2 fleshy lump things at the entrance of my vagina. Are they normal? I've never noticed them before. I haven't looked down there properly since having a baby nearly 2 years ago 🙁 0 likes, 0 replies "
Sexual Health,https://patient.info/forums/discuss/am-i-at-risk-of-getting-an-sti-from-oral-sex--805043,Am I at risk of getting an STI from oral sex? ,"Hi So I have a friend who is a virgin and I am a virgin too  (18F)  He's never had a girlfriend. When he visited me a year ago we agreed of having oral sex, just to experiment. I performed oral sex on him that time. Then 3 months later one more time, and a week ago I performed oral sex on him for the 3rd time. During this time frame he is still a virgin and hasnt ever had any other parters. I am scared of catching an STI through oral sex. Is that even possible now considering we did this 3 times during 12 months and we havent had any other partners (ever)? Following my own logic, I didnt get it from the first time, so how could I get it from this time. The only thing that worries is me that I have a small ""pimple"" in my mouth from eating extra hot food so I burned my skin a little. Does that increases my chances? So the question basically is: Can I get an STI from a guy (both still virgins) this time if I didnt get it the first time a year ago? Im really scared cause i live in a conservative home so im scared to get tested 0 likes, 1 reply "
Sexual Health,https://patient.info/forums/discuss/dark-skin-on-part-of-penis-805081,Dark skin on part of penis,"I have had a dark ring around the top of my penis for a long time now.  I think its just cosmetic but dont like how it looks, is there any non invasive procedure or cream or something that can help match it with the rest of my skin down there? i cant share photos here because it is only visible when erect and the moderator deleted my last post because of that, but still want to know if something can be done 0 likes, 0 replies "
